 BEM Solution on the Boundary:
   	Node	  Potential        Normal Derivative
       659      0.10000000E+01      0.50626358E+01
       660      0.10000000E+01      0.48124519E+01
       661      0.10000000E+01      0.45540515E+01
       662      0.10000000E+01      0.44109978E+01
       663      0.10000000E+01      0.43648928E+01
       664      0.10000000E+01      0.44748881E+01
       665      0.10000000E+01      0.47099122E+01
       666      0.10000000E+01      0.50135431E+01
       667      0.10000000E+01      0.51635885E+01
       668      0.10000000E+01      0.50536136E+01
       669      0.10000000E+01      0.48251635E+01
       670      0.10000000E+01      0.45484115E+01
       671      0.10000000E+01      0.43917049E+01
       672      0.10000000E+01      0.43667177E+01
       673      0.10000000E+01      0.45175933E+01
       674      0.10000000E+01      0.47177170E+01
       675      0.10000000E+01      0.47466579E+01
       676      0.10000000E+01      0.46477642E+01
       677      0.10000000E+01      0.47033526E+01
       678      0.10000000E+01      0.49632068E+01
       679      0.10000000E+01      0.51397531E+01
       680      0.10000000E+01      0.50468120E+01
       681      0.10000000E+01      0.48191794E+01
       682      0.10000000E+01      0.45572188E+01
       683      0.10000000E+01      0.43988460E+01
       684      0.10000000E+01      0.43614275E+01
       685      0.10000000E+01      0.44740071E+01
       686      0.10000000E+01      0.47111616E+01
       687      0.10000000E+01      0.49789372E+01
       688      0.10000000E+01      0.51686528E+01
       689      0.10000000E+01      0.50565866E+01
       690      0.10000000E+01      0.48087545E+01
       691      0.10000000E+01      0.45693280E+01
       692      0.10000000E+01      0.43939592E+01
       693      0.10000000E+01      0.43675243E+01
       694      0.10000000E+01      0.44816827E+01
       695      0.10000000E+01      0.47558354E+01
       696      0.10000000E+01      0.49831824E+01
       697      0.10000000E+01      0.49296502E+01
       698      0.10000000E+01      0.48757420E+01
       699      0.10000000E+01      0.49359919E+01
       700      0.10000000E+01      0.50842049E+01
       701      0.10000000E+01      0.50355557E+01
       702      0.10000000E+01      0.48032539E+01
       703      0.10000000E+01      0.45638995E+01
       704      0.10000000E+01      0.44016408E+01
       705      0.10000000E+01      0.43649133E+01
       706      0.10000000E+01      0.44704939E+01
       707      0.10000000E+01      0.47098037E+01
       708      0.10000000E+01      0.49805388E+01
       709      0.10000000E+01      0.51442957E+01
       710      0.10000000E+01      0.50580763E+01
       711      0.10000000E+01      0.48118445E+01
       712      0.10000000E+01      0.45537670E+01
       713      0.10000000E+01      0.44148051E+01
       714      0.10000000E+01      0.43689669E+01
       715      0.10000000E+01      0.44822030E+01
       716      0.10000000E+01      0.47207684E+01
       717      0.10000000E+01      0.50225559E+01
       718      0.10000000E+01      0.51418581E+01
       719      0.10000000E+01      0.48717185E+01
       720      0.10000000E+01      0.50065512E+01
       721      0.10000000E+01      0.49906187E+01
       722      0.10000000E+01      0.49467909E+01
       723      0.10000000E+01      0.47931147E+01
       724      0.10000000E+01      0.45478807E+01
       725      0.10000000E+01      0.44080977E+01
       726      0.10000000E+01      0.43839059E+01
       727      0.10000000E+01      0.44741036E+01
       728      0.10000000E+01      0.47064760E+01
       729      0.10000000E+01      0.49792589E+01
       730      0.10000000E+01      0.51461972E+01
       731      0.10000000E+01      0.50430737E+01
       732      0.10000000E+01      0.48141210E+01
       733      0.10000000E+01      0.45566871E+01
       734      0.10000000E+01      0.43994840E+01
       735      0.10000000E+01      0.43679594E+01
       736      0.10000000E+01      0.44833109E+01
       737      0.10000000E+01      0.47211065E+01
       738      0.10000000E+01      0.49881769E+01
       739      0.10000000E+01      0.51733401E+01
       740      0.10000000E+01      0.50409640E+01
       741      0.10000000E+01      0.46449156E+01
       742      0.10000000E+01      0.48886877E+01
       743      0.10000000E+01      0.48020592E+01
       744      0.10000000E+01      0.47162386E+01
       745      0.10000000E+01      0.45386532E+01
       746      0.10000000E+01      0.43921034E+01
       747      0.10000000E+01      0.43995416E+01
       748      0.10000000E+01      0.44924465E+01
       749      0.10000000E+01      0.47106299E+01
       750      0.10000000E+01      0.49762297E+01
       751      0.10000000E+01      0.51472998E+01
       752      0.10000000E+01      0.50444942E+01
       753      0.10000000E+01      0.47990172E+01
       754      0.10000000E+01      0.45594445E+01
       755      0.10000000E+01      0.44020153E+01
       756      0.10000000E+01      0.43677944E+01
       757      0.10000000E+01      0.44822781E+01
       758      0.10000000E+01      0.47221732E+01
       759      0.10000000E+01      0.49885267E+01
       760      0.10000000E+01      0.51470255E+01
       761      0.10000000E+01      0.50633048E+01
       762      0.10000000E+01      0.47971058E+01
       763      0.10000000E+01      0.44091497E+01
       764      0.10000000E+01      0.46294514E+01
       765      0.10000000E+01      0.45660350E+01
       766      0.10000000E+01      0.44728725E+01
       767      0.10000000E+01      0.43831458E+01
       768      0.10000000E+01      0.43656901E+01
       769      0.10000000E+01      0.45084379E+01
       770      0.10000000E+01      0.47279778E+01
       771      0.10000000E+01      0.49812664E+01
       772      0.10000000E+01      0.51551848E+01
       773      0.10000000E+01      0.50472678E+01
       774      0.10000000E+01      0.48006507E+01
       775      0.10000000E+01      0.45442253E+01
       776      0.10000000E+01      0.44048562E+01
       777      0.10000000E+01      0.43870385E+01
       778      0.10000000E+01      0.44812937E+01
       779      0.10000000E+01      0.47216251E+01
       780      0.10000000E+01      0.49899174E+01
       781      0.10000000E+01      0.51481496E+01
       782      0.10000000E+01      0.50445337E+01
       783      0.10000000E+01      0.48185333E+01
       784      0.10000000E+01      0.45427313E+01
       785      0.10000000E+01      0.42672618E+01
       786      0.10000000E+01      0.43977486E+01
       787      0.10000000E+01      0.43578116E+01
       788      0.10000000E+01      0.43230749E+01
       789      0.10000000E+01      0.43624476E+01
       790      0.10000000E+01      0.44753686E+01
       791      0.10000000E+01      0.47443728E+01
       792      0.10000000E+01      0.49978036E+01
       793      0.10000000E+01      0.51514194E+01
       794      0.10000000E+01      0.50655795E+01
       795      0.10000000E+01      0.48032153E+01
       796      0.10000000E+01      0.45458590E+01
       797      0.10000000E+01      0.43896357E+01
       798      0.10000000E+01      0.43974375E+01
       799      0.10000000E+01      0.44991902E+01
       800      0.10000000E+01      0.47201374E+01
       801      0.10000000E+01      0.49901499E+01
       802      0.10000000E+01      0.51506185E+01
       803      0.10000000E+01      0.50460148E+01
       804      0.10000000E+01      0.47997719E+01
       805      0.10000000E+01      0.45632714E+01
       806      0.10000000E+01      0.43884659E+01
       807      0.10000000E+01      0.42088877E+01
       808      0.10000000E+01      0.42858560E+01
       809      0.10000000E+01      0.42603809E+01
       810      0.10000000E+01      0.43329879E+01
       811      0.10000000E+01      0.44726029E+01
       812      0.10000000E+01      0.47120109E+01
       813      0.10000000E+01      0.50144623E+01
       814      0.10000000E+01      0.51610088E+01
       815      0.10000000E+01      0.50528738E+01
       816      0.10000000E+01      0.48212928E+01
       817      0.10000000E+01      0.45480684E+01
       818      0.10000000E+01      0.43911133E+01
       819      0.10000000E+01      0.43627747E+01
       820      0.10000000E+01      0.45085143E+01
       821      0.10000000E+01      0.47368578E+01
       822      0.10000000E+01      0.49889426E+01
       823      0.10000000E+01      0.51625831E+01
       824      0.10000000E+01      0.50487613E+01
       825      0.10000000E+01      0.48011526E+01
       826      0.10000000E+01      0.45447119E+01
       827      0.10000000E+01      0.44084280E+01
       828      0.10000000E+01      0.43664520E+01
       829      0.10000000E+01      0.43103566E+01
       830      0.10000000E+01      0.42710140E+01
       831      0.10000000E+01      0.43503649E+01
       832      0.10000000E+01      0.43820016E+01
       833      0.10000000E+01      0.43646875E+01
       834      0.10000000E+01      0.43913161E+01
       835      0.10000000E+01      0.43612735E+01
       836      0.10000000E+01      0.44063962E+01
       837      0.10000000E+01      0.43643984E+01
       838      0.10000000E+01      0.44008428E+01
       839      0.10000000E+01      0.43786912E+01
       840      0.10000000E+01      0.43991488E+01
       841      0.10000000E+01      0.44076795E+01
       842      0.10000000E+01      0.44125655E+01
       843      0.10000000E+01      0.43673624E+01
       844      0.10000000E+01      0.43934399E+01
       845      0.10000000E+01      0.43639848E+01
       846      0.10000000E+01      0.43915813E+01
       847      0.10000000E+01      0.43642043E+01
       848      0.10000000E+01      0.43903283E+01
       849      0.10000000E+01      0.43596518E+01
       850      0.10000000E+01      0.44045112E+01
       851      0.10000000E+01      0.43658802E+01
       852      0.10000000E+01      0.44023730E+01
       853      0.10000000E+01      0.43820183E+01
       854      0.10000000E+01      0.44009725E+01
       855      0.10000000E+01      0.44142173E+01
       856      0.10000000E+01      0.44173549E+01
       857      0.10000000E+01      0.43708899E+01
       858      0.10000000E+01      0.43951203E+01
       859      0.10000000E+01      0.43682583E+01
       860      0.10000000E+01      0.43927062E+01
       861      0.10000000E+01      0.43663174E+01
       862      0.10000000E+01      0.43910401E+01
       863      0.10000000E+01      0.43655830E+01
       864      0.10000000E+01      0.44080709E+01
       865      0.10000000E+01      0.43633919E+01
       866      0.10000000E+01      0.43888471E+01
       867      0.10000000E+01      0.45459495E+01
       868      0.10000000E+01      0.45609297E+01
       869      0.10000000E+01      0.45557767E+01
       870      0.10000000E+01      0.45543041E+01
       871      0.10000000E+01      0.45683800E+01
       872      0.10000000E+01      0.45490257E+01
       873      0.10000000E+01      0.45470315E+01
       874      0.10000000E+01      0.45459880E+01
       875      0.10000000E+01      0.45600709E+01
       876      0.10000000E+01      0.45584564E+01
       877      0.10000000E+01      0.45572192E+01
       878      0.10000000E+01      0.45744289E+01
       879      0.10000000E+01      0.45514797E+01
       880      0.10000000E+01      0.45488039E+01
       881      0.10000000E+01      0.45469560E+01
       882      0.10000000E+01      0.45637274E+01
